Visitor,訪客,module,Magento_Customer
Customer,客戶,module,Magento_Customer
"No item specified.",沒有指定的項。,module,Magento_Customer
"Are you sure you want to remove this item?",你確定要刪除這個專案嗎？,module,Magento_Customer
"Personal Information",個人資訊,module,Magento_Customer
"Last Logged In:",上次登入:,module,Magento_Customer
"Last Logged In (%1):","上次登入在 (%1):",module,Magento_Customer
"Account Lock:","賬戶狀態:",module,Magento_Customer
"Confirmed email:",已確認的電子郵件:,module,Magento_Customer
"Account Created:",賬戶建立於:,module,Magento_Customer
"Account Created on (%1):","(%1) 上建立的帳戶:",module,Magento_Customer
"Account Created in:",賬戶所屬於:,module,Magento_Customer
"Customer Group:",客戶組,module,Magento_Customer
"New Addresses",新地址,module,Magento_Customer
"Default Billing Address",預設賬單地址,module,Magento_Customer
"Sales Statistics",銷售統計,module,Magento_Customer
"Web Site",網站,module,Magento_Customer
Store,商店,module,Magento_Customer
"Store View",商店介面,module,Magento_Customer
"Lifetime Sales",銷售總額,module,Magento_Customer
"Average Sale",平均銷售,module,Magento_Customer
"All Store Views",所有商店介面,module,Magento_Customer
Change,更改,module,Magento_Customer
"Manage Addresses",管理地址,module,Magento_Customer
"Default Shipping Address",預設物流地址,module,Magento_Customer
"Contact Information",聯絡資訊,module,Magento_Customer
"Change Password",更改密碼,module,Magento_Customer
Newsletters,資訊,module,Magento_Customer
"You subscribe to ""General Subscription"".","您已訂閱我們的資訊。",module,Magento_Customer
or,或者,module,Magento_Customer
"Default Addresses",預設地址,module,Magento_Customer
"Change Billing Address",更改賬單地址,module,Magento_Customer
"You have no default billing address in your address book.",你沒有設定預設的帳單地址。,module,Magento_Customer
"Change Shipping Address",更改物流地址,module,Magento_Customer
"You have no default shipping address in your address book.",你沒有設定預設的物流地址。,module,Magento_Customer
"Additional Address Entries",額外的地址條目,module,Magento_Customer
"Delete Address",刪除地址,module,Magento_Customer
"You have no other address entries in your address book.",你有沒有其他的地址條目在您的地址簿。,module,Magento_Customer
"* Required Fields",*必要欄位,module,Magento_Customer
Company,公司,module,Magento_Customer
"Phone Number",電話號碼,module,Magento_Customer
Fax,傳真,module,Magento_Customer
Address,地址,module,Magento_Customer
"Street Address",街道地址,module,Magento_Customer
"Street Address %1","街道地址 %1",module,Magento_Customer
"VAT Number",增值稅號碼,module,Magento_Customer
"VAT number",增值稅號碼,module,Magento_Customer
City,城市,module,Magento_Customer
State/Province,州/省,module,Magento_Customer
"Please select a region, state or province.",請選擇一個地區，州或省,module,Magento_Customer
"Zip/Postal Code",郵編,module,Magento_Customer
Country,國家,module,Magento_Customer
"It's a default billing address.",它是預設的帳單地址。,module,Magento_Customer
"Use as my default billing address",使用作為我的預設帳單地址,module,Magento_Customer
"It's a default shipping address.",它是預設的物流地址。,module,Magento_Customer
"Use as my default shipping address",使用作為我的預設物流地址,module,Magento_Customer
"Save Address",儲存地址,module,Magento_Customer
"Go back",返回,module,Magento_Customer
"Please enter your email below and we will send you the confirmation link.",請輸入您的電子郵件下面，我們將傳送您的確認連結。,module,Magento_Customer
Email,郵箱,module,Magento_Customer
"Send confirmation link",傳送確認連結,module,Magento_Customer
"Back to Sign In",回去簽到,module,Magento_Customer
"Change Email","Change Email",module,Magento_Customer
"Change Email and Password","Change Email and Password",module,Magento_Customer
"Current Password",當前密碼,module,Magento_Customer
"New Password",新密碼,module,Magento_Customer
"Password Strength","Password Strength",module,Magento_Customer
"No Password","空",module,Magento_Customer
"Confirm New Password",確認新密碼,module,Magento_Customer
Save,儲存,module,Magento_Customer
"Please enter your email address below to receive a password reset link.",請輸入您的電子郵件地址來接收密碼重置連結。,module,Magento_Customer
"Reset My Password",重置我的密碼,module,Magento_Customer
"Registered Customers",已註冊的客戶,module,Magento_Customer
"If you have an account, sign in with your email address.",如果您已有賬戶，使用您的電子郵件地址登入。,module,Magento_Customer
Password,密碼,module,Magento_Customer
"Forgot Your Password?",忘記密碼?,module,Magento_Customer
"Subscription option",訂閱選項,module,Magento_Customer
"General Subscription",資訊訂閱,module,Magento_Customer
"Sign Up for Newsletter",訂閱資訊,module,Magento_Customer
"Address Information",地址資訊,module,Magento_Customer
"Sign-in Information",登入資訊,module,Magento_Customer
"Confirm Password",確認密碼,module,Magento_Customer
"Create an Account",註冊,module,Magento_Customer
"Set a New Password",設定新的密碼,module,Magento_Customer
"You have signed out and will go to our homepage in 5 seconds.","你已退出，在 5 秒鐘後將轉到我們的主頁。",module,Magento_Customer
"New Customers",新客戶,module,Magento_Customer
"Creating an account has many benefits: check out faster, keep more than one address, track orders and more.","建立帳戶有很多好處: 支付更便捷，儲存多個地址，跟蹤訂單等等。",module,Magento_Customer
Gender,性別,module,Magento_Customer
Name,名字,module,Magento_Customer
"Welcome to %store_name","Welcome to %store_name",module,Magento_Customer
"%name,",%名稱，,module,Magento_Customer
"Welcome to %store_name.","歡迎來到 %store_name。",module,Magento_Customer
"To sign in to our site, use these credentials during checkout or on the <a href=""%customer_url"">My Account</a> page:","如果要登入到我們的網站，請使用這些憑據，在簽出期間或在 <a href=""%customer_url""> 我的帳戶</a> 頁面:",module,Magento_Customer
Email:,Email：,module,Magento_Customer
Password:,密碼:,module,Magento_Customer
"Password you set when creating account",在建立帳戶時設定的密碼,module,Magento_Customer
"Forgot your account password? Click <a href=""%reset_url"">here</a> to reset it.","忘記了您的帳戶密碼?點選 <a href=""%reset_url""> 這裡</a> 重置它。",module,Magento_Customer
"When you sign in to your account, you will be able to:",當您登入到您的帳戶時，您將能夠:,module,Magento_Customer
"Proceed through checkout faster",更快地進行結帳,module,Magento_Customer
"Check the status of orders",檢查訂單的狀態,module,Magento_Customer
"View past orders",檢視過去的訂單,module,Magento_Customer
"Store alternative addresses (for shipping to multiple family members and friends)","儲存備用地址 (用於運送到多個家庭成員和朋友)",module,Magento_Customer
"Please confirm your %store_name account","Please confirm your %store_name account",module,Magento_Customer
"You must confirm your %customer_email email before you can sign in (link is only valid once):","您必須確認您的 %customer_email 電子郵件之前您可以登入 (連結有效期只有一次):",module,Magento_Customer
"Confirm Your Account",確認您的帳戶,module,Magento_Customer
"Thank you for confirming your %store_name account.","謝謝你確認您的 %store_name 帳戶。",module,Magento_Customer
"To sign in to our site and set a password, click on the <a href=""%create_password_url"">link</a>:","要登入到我們的站點並設定密碼，請單擊 <a href=""%create_password_url""> 連結</a>:",module,Magento_Customer
"Your %store_name email has been changed","Your %store_name email has been changed",module,Magento_Customer
"Hello,","Hello,",module,Magento_Customer
"We have received a request to change the following information associated with your account at %store_name: email.","We have received a request to change the following information associated with your account at %store_name: email.",module,Magento_Customer
"If you have not authorized this action, please contact us immediately at <a href=""mailto:%store_email"">%store_email</a>","If you have not authorized this action, please contact us immediately at <a href=""mailto:%store_email"">%store_email</a>",module,Magento_Customer
"or call us at <a href=""tel:%store_phone"">%store_phone</a>","or call us at <a href=""tel:%store_phone"">%store_phone</a>",module,Magento_Customer
"Thanks,<br>%store_name","Thanks,<br>%store_name",module,Magento_Customer
"Your %store_name email and password has been changed","Your %store_name email and password has been changed",module,Magento_Customer
"We have received a request to change the following information associated with your account at %store_name: email, password.","We have received a request to change the following information associated with your account at %store_name: email, password.",module,Magento_Customer
"Reset your %store_name password","Reset your %store_name password",module,Magento_Customer
"There was recently a request to change the password for your account.",近期有一個更改您帳戶密碼的請求。,module,Magento_Customer
"If you requested this change, set a new password here:",如果您要求此更改，在這裡設定一個新密碼:,module,Magento_Customer
"If you did not make this request, you can ignore this email and your password will remain the same.",如果你並沒有提出這一請求，您可以忽略這封電子郵件，您的密碼將保持不變。,module,Magento_Customer
"Your %store_name password has been changed","Your %store_name password has been changed",module,Magento_Customer
"We have received a request to change the following information associated with your account at %store_name: password.","We have received a request to change the following information associated with your account at %store_name: password.",module,Magento_Customer
"Checkout out as a new customer",簽出了作為一個新的客戶,module,Magento_Customer
"Creating an account has many benefits:",建立帳戶有很多好處:,module,Magento_Customer
"See order and shipping status",請參閱順序和傳送狀態,module,Magento_Customer
"Track order history",跟蹤訂單歷史記錄,module,Magento_Customer
"Check out faster",更快地查閱,module,Magento_Customer
"Checkout out using your account",使用您的帳戶結帳,module,Magento_Customer
"Email Address",電子郵件地址,module,Magento_Customer
"Are you sure you want to do this?",您確認要這麼做麼？,module,Magento_Customer
"Are you sure you want to delete this address?",是否確實要刪除此地址?,module,Magento_Customer
Weak,弱,module,Magento_Customer
Medium,一般,module,Magento_Customer
Strong,強,module,Magento_Customer
"Very Strong","很強",module,Magento_Customer
"Guest checkout is disabled.","訪客支付被禁用",module,Magento_Customer
"All Customers","所有客戶",module,Magento_Customer
"Now Online","線上客戶",module,Magento_Customer
"Customers Section","Customers Section",module,Magento_Customer
"Customer Configuration",客戶配置,module,Magento_Customer
"Account Sharing Options",帳戶共享選項,module,Magento_Customer
"Share Customer Accounts",共享客戶帳戶,module,Magento_Customer
"Create New Account Options",建立新帳戶選項,module,Magento_Customer
"Enable Automatic Assignment to Customer Group",啟用自動分配給客戶組,module,Magento_Customer
"Tax Calculation Based On",稅收計算基於,module,Magento_Customer
"Default Group",預設組,module,Magento_Customer
"Group for Valid VAT ID - Domestic","有效VAT ID - Domestic",module,Magento_Customer
"Group for Valid VAT ID - Intra-Union","有效VAT  ID - Intra-Union",module,Magento_Customer
"Group for Invalid VAT ID","組為無效VAT  ID 的",module,Magento_Customer
"Validation Error Group",驗證組時出錯,module,Magento_Customer
"Validate on Each Transaction",驗證每個交易記錄,module,Magento_Customer
"Default Value for Disable Automatic Group Changes Based on VAT ID","禁用自動組更改基於VAT  ID 的預設值",module,Magento_Customer
"Show VAT Number on Storefront","在店面上顯示VAT 號碼",module,Magento_Customer
"To show VAT number on Storefront, set Show VAT Number on Storefront option to Yes.",若要在店面上顯示增值稅號碼，店面選項為是設定顯示增值稅編號。,module,Magento_Customer
"Default Email Domain",預設的電子郵件域,module,Magento_Customer
"Default Welcome Email",預設的歡迎電子郵件,module,Magento_Customer
"10 by default. Max - 10000",預設10，最大為10000,module,Magento_Customer
"255 by default",預設255,module,Magento_Customer
"Email template chosen based on theme fallback when ""Default"" option is selected.",電子郵件模板選擇基於主題的回退時，選擇“預設”選項。,module,Magento_Customer
"Default Welcome Email Without Password",預設沒有密碼的歡迎電子郵件,module,Magento_Customer
"This email will be sent instead of the Default Welcome Email, if a customer was created without password. <br /><br /> Email template chosen based on theme fallback when ""Default"" option is selected.","將預設的歡迎電子郵件，傳送這封電子郵件，如果沒有密碼建立客戶的。< br /> < br /> 選中""預設""選項時，選擇電子郵件模板基於主題備用。",module,Magento_Customer
"Email Sender",電子郵件發件人,module,Magento_Customer
"Require Emails Confirmation",需要電子郵件確認,module,Magento_Customer
"Confirmation Link Email",確認連結的電子郵件,module,Magento_Customer
"Welcome Email",歡迎電子郵件,module,Magento_Customer
"This email will be sent instead of the Default Welcome Email, after account confirmation. <br /><br />Email template chosen based on theme fallback when ""Default"" option is selected.","這封電子郵件將被髮送而不是預設的歡迎電子郵件帳戶確認後。< br /> < br /> 選中""預設""選項時，選擇電子郵件模板基於主題備用。",module,Magento_Customer
"Generate Human-Friendly Customer ID","生成人性化客戶 ID",module,Magento_Customer
"Password Options",密碼選項,module,Magento_Customer
"Forgot Email Template",忘了電子郵件模板,module,Magento_Customer
"Remind Email Template",提醒電子郵件模板,module,Magento_Customer
"Reset Password Template",重置密碼模板,module,Magento_Customer
"Password Template Email Sender",密碼模板電子郵件發件人,module,Magento_Customer
"Recovery Link Expiration Period (hours)","Recovery Link Expiration Period (hours)",module,Magento_Customer
"Please enter a number 1 or greater in this field.","請在此欄位中輸入數量大於或等於 1。",module,Magento_Customer
"Number of Required Character Classes","Number of Required Character Classes",module,Magento_Customer
"Number of different character classes required in password: Lowercase, Uppercase, Digits, Special Characters.","Number of different character classes required in password: Lowercase, Uppercase, Digits, Special Characters.",module,Magento_Customer
"Minimum Password Length","Minimum Password Length",module,Magento_Customer
"Maximum Login Failures to Lockout Account","Maximum Login Failures to Lockout Account",module,Magento_Customer
"Use 0 to disable account locking.","Use 0 to disable account locking.",module,Magento_Customer
"Lockout Time (minutes)","Lockout Time (minutes)",module,Magento_Customer
"Enable Autocomplete on login/forgot password forms",在忘記登入/密碼形式上啟用自動完成,module,Magento_Customer
"Name and Address Options",名稱和地址選項,module,Magento_Customer
"Number of Lines in a Street Address",街道地址中的行數,module,Magento_Customer
"Leave empty for default (2). Valid range: 1-4","留空為預設 (2)。有效範圍: 1-4",module,Magento_Customer
"Show Prefix",顯示字首,module,Magento_Customer
"The title that goes before name (Mr., Mrs., etc.)","標題名稱 (先生、 太太等) 的前奏",module,Magento_Customer
"Prefix Dropdown Options",字首下拉選項,module,Magento_Customer
"Semicolon (;) separated values.<br/>Put semicolon in the beginning for empty first option.<br/>Leave empty for open text field.","分號 (;) 分隔的值.<br/>把分號放在空的第一個選項開始。 <br/>為開啟的文字欄位為空。",module,Magento_Customer
"Show Middle Name (initial)","顯示中間名 (初始)",module,Magento_Customer
"Always optional.",始終是可選的。,module,Magento_Customer
"Show Suffix",顯示字尾,module,Magento_Customer
"The suffix that goes after name (Jr., Sr., etc.)","後 (Jr.，高階，等等) 的名稱字尾",module,Magento_Customer
"Suffix Dropdown Options",字尾下拉選項,module,Magento_Customer
"Show Date of Birth",顯示出生的日期,module,Magento_Customer
"Show Tax/VAT Number",顯示稅/增值稅號碼,module,Magento_Customer
"Show Gender",顯示性別,module,Magento_Customer
"Login Options",登入選項,module,Magento_Customer
"Redirect Customer to Account Dashboard after Logging in",登入後將客戶重定向到儀表板帳戶,module,Magento_Customer
"Customer will stay on the current page if ""No"" is selected.","客戶將停留在當前頁面上，如果選擇""否""。",module,Magento_Customer
"Address Templates",地址模板,module,Magento_Customer
"Online Customers Options",線上客戶選項,module,Magento_Customer
"Online Minutes Interval",線上分鐘間隔,module,Magento_Customer
"Leave empty for default (15 minutes).","留空為預設值 (15 分鐘)。",module,Magento_Customer
"Customer Notification","Customer Notification",module,Magento_Customer
"Customer Grid",客戶網格,module,Magento_Customer
"Rebuild Customer grid index",重新生成客戶網格索引,module,Magento_Customer
Group,分組,module,Magento_Customer
"Associate to Website",所屬網站,module,Magento_Customer
"Prefix",字首,module,Magento_Customer
"Middle Name/Initial",中間名,module,Magento_Customer
"Suffix",字尾,module,Magento_Customer
"Tax/VAT Number","增值稅/VAT 號碼",module,Magento_Customer
"Add New Customer",新增新客戶,module,Magento_Customer
"Delete items",刪除專案,module,Magento_Customer
"Are you sure to delete selected customers?",是否確實要刪除所選的客戶?,module,Magento_Customer
"Subscribe to Newsletter",訂閱到資訊,module,Magento_Customer
"Unsubscribe from Newsletter",取消訂閱資訊,module,Magento_Customer
"Are you sure to unsubscribe selected customers from newsletter?",是否確實要取消所選的客戶訂閱資訊?,module,Magento_Customer
"Assign a Customer Group",分配一個客戶組,module,Magento_Customer
"Are you sure to assign selected customers to new group?",是否確實要將選定的客戶分配給新的組?,module,Magento_Customer
Phone,電話,module,Magento_Customer
ZIP,郵編,module,Magento_Customer
"Customer Since",客戶自,module,Magento_Customer
"Confirmed email",已確認的電子郵件,module,Magento_Customer
"Account Created in",在中建立帳戶,module,Magento_Customer
"Tax VAT Number",稅務增值稅號碼,module,Magento_Customer
"Billing Firstname",計費名字,module,Magento_Customer
"Billing Lastname",姓氏計費,module,Magento_Customer
"Account Lock","Account Lock",module,Magento_Customer
"First Name",名,module,Magento_Customer
"Last Name",姓,module,Magento_Customer
"Last Activity",最後一次活動,module,Magento_Customer
Type,型別,module,Magento_Customer
"Customer Information",客戶資訊,module,Magento_Customer
"If your Magento installation has multiple websites, you can edit the scope to associate the customer with a specific site.","If your Magento installation has multiple websites, you can edit the scope to associate the customer with a specific site.",module,Magento_Customer
"Disable Automatic Group Change Based on VAT ID",禁用自動根據增值稅號碼更改組,module,Magento_Customer
"Send Welcome Email From",歡迎電子郵件傳送源,module,Magento_Customer
Addresses,地址,module,Magento_Customer
"Are you sure you want to delete this item?",您確定要刪除此項嗎？,module,Magento_Customer
"Account Dashboard",帳戶面板,module,Magento_Customer
"Edit Account Information",編輯帳戶資訊,module,Magento_Customer
"Password forgotten",密碼忘記了,module,Magento_Customer
"My Dashboard",個人中心,module,Magento_Customer
"You are signed out",你已登出,module,Magento_Customer
"Store Credit",商店信用,module,Magento_CustomerBalance
"Delete Orphan Balances",您的商店信用餘額現已%的平衡。,module,Magento_CustomerBalance
Date,日期,module,Magento_CustomerBalance
Website,網站,module,Magento_CustomerBalance
Action,操作,module,Magento_CustomerBalance
"Balance Change",由Admin：%1。,module,Magento_CustomerBalance
Balance,平衡,module,Magento_CustomerBalance
"Customer notified",客戶通知,module,Magento_CustomerBalance
Notified,已通知。,module,Magento_CustomerBalance
No,否,module,Magento_CustomerBalance
"More information",更多的資訊,module,Magento_CustomerBalance
"Update Balance",更新餘額,module,Magento_CustomerBalance
"An amount on which to change the balance",要更改平衡量,module,Magento_CustomerBalance
"Notify Customer by Email",客戶通過電子郵件通知,module,Magento_CustomerBalance
"Send Email Notification From the Following Store View",從以下儲存檢視傳送電子郵件通知,module,Magento_CustomerBalance
Comment,評論,module,Magento_CustomerBalance
"Failed to initialize customer",未能初始化客戶,module,Magento_CustomerBalance
"The store credit payment has been removed from shopping cart.",儲存信用卡付款已從購物車。,module,Magento_CustomerBalance
"You are not using store credit in your shopping cart.",你不在您的購物車使用商店信用。,module,Magento_CustomerBalance
"Please set a website ID.","請設定一個網站 id。",module,Magento_CustomerBalance
"By admin: %1.","由 admin: %1。",module,Magento_CustomerBalance
"By admin: %1. (%2)","由 admin: %1。(%2)",module,Magento_CustomerBalance
"Please also set the Store ID.","請還設定儲存 id。",module,Magento_CustomerBalance
"Please enter a store ID to send email notifications.","請輸入一個商店 ID 傳送電子郵件通知。",module,Magento_CustomerBalance
"Please specify a customer ID.","請指定一個客戶 id。",module,Magento_CustomerBalance
"Please specify a valid customer.",請指定一個有效的客戶。,module,Magento_CustomerBalance
Created,建立時間,module,Magento_CustomerBalance
Updated,更新時間,module,Magento_CustomerBalance
Used,已使用,module,Magento_CustomerBalance
Refunded,已退款,module,Magento_CustomerBalance
Reverted,回覆,module,Magento_CustomerBalance
"You need a balance to save your balance history.",你需要儲存你平衡歷史的平衡。,module,Magento_CustomerBalance
"Order #%1","訂單 #%1",module,Magento_CustomerBalance
"There is no credit memo set to balance model.",沒有設定平衡模型的貸項通知單。,module,Magento_CustomerBalance
"Order #%1, creditmemo #%2","訂單付款 #%2 #%1",module,Magento_CustomerBalance
"Unknown balance history action code",未知的平衡歷史操作程式碼,module,Magento_CustomerBalance
"There is no order set to balance model.",有是沒有順序設定為平衡模型。,module,Magento_CustomerBalance
"You do not have enough store credit to complete this order.",您沒有足夠的商店信用來完成這個訂單。,module,Magento_CustomerBalance
"You can't use more store credit than the order amount.",您不能使用更多商店信用比訂單金額。,module,Magento_CustomerBalance
"Store Credit Balance",儲存貸方餘額,module,Magento_CustomerBalance
"Balance History",天平歷史,module,Magento_CustomerBalance
"Refund Store Credit to Store Credit",退還商店信用來儲存信貸,module,Magento_CustomerBalance
"Refund Money to Store Credit",把錢退還給商店信用,module,Magento_CustomerBalance
"Refund to Store Credit",退還給商店信用,module,Magento_CustomerBalance
"Use Store Credit (%1 available)","使用商店信用 (%1 可用)",module,Magento_CustomerBalance
"Your balance is:",您的餘額是:,module,Magento_CustomerBalance
"Use Store Credit",使用商店信用,module,Magento_CustomerBalance
available,可用,module,Magento_CustomerBalance
Remove,刪除,module,Magento_CustomerBalance
"Refunded to Store Credit",退還給商店信用,module,Magento_CustomerBalance
"Store Credit update","Store Credit update",module,Magento_CustomerBalance
"%name,",%名稱，,module,Magento_CustomerBalance
"We have updated your <a href=""%store_url"">%store_name</a> account and you have credit that you can use for future purchases.","我們更新了您的 <a href=""%store_url""> %store_name</a> 帳戶和你有信用，您可以使用為未來的採購。",module,Magento_CustomerBalance
"Your Store Credit balance is now %balance.","您的商店信用餘額現在是 %balance。",module,Magento_CustomerBalance
"Store credit",商店信用,module,Magento_CustomerBalance
"Store credit available",可用的商店信用,module,Magento_CustomerBalance
"Your store credit was successfully applied","Your store credit was successfully applied",module,Magento_CustomerBalance
"Store Credit Options",儲存信貸選項,module,Magento_CustomerBalance
"Enable Store Credit Functionality",啟用儲存信貸功能,module,Magento_CustomerBalance
"Show Store Credit History to Customers",向客戶展示店信用歷史,module,Magento_CustomerBalance
"Refund Store Credit Automatically",自動退還商店信用,module,Magento_CustomerBalance
"Store Credit Update Email Sender",商店信用更新電子郵件發件人,module,Magento_CustomerBalance
"Store Credit Update Email Template",商店信用更新電子郵件模板,module,Magento_CustomerBalance
"Customer Address Attributes",客戶地址屬性,module,Magento_CustomerCustomAttributes
"Add New Attribute",新增新的屬性,module,Magento_CustomerCustomAttributes
"Save and Continue Edit",儲存並繼續編輯,module,Magento_CustomerCustomAttributes
"Save Attribute",儲存屬性,module,Magento_CustomerCustomAttributes
"Delete Attribute",刪除屬性,module,Magento_CustomerCustomAttributes
"Edit Customer Address Attribute ""%1""","編輯客戶地址屬性""%1""",module,Magento_CustomerCustomAttributes
"New Customer Address Attribute",新客戶地址屬性,module,Magento_CustomerCustomAttributes
"Input Type",輸入型別,module,Magento_CustomerCustomAttributes
"Lines Count",您不能編輯此屬性。,module,Magento_CustomerCustomAttributes
"Valid range 2-20","有效範圍 2-20",module,Magento_CustomerCustomAttributes
"Input Validation",輸入的驗證,module,Magento_CustomerCustomAttributes
None,無,module,Magento_CustomerCustomAttributes
"Minimum Text Length",最小的文字長度,module,Magento_CustomerCustomAttributes
"Maximum Text Length",最大文字長度,module,Magento_CustomerCustomAttributes
"Maximum File Size (bytes)","最大檔案大小 (位元組)",module,Magento_CustomerCustomAttributes
"File Extensions",副檔名,module,Magento_CustomerCustomAttributes
"Comma separated",用逗號分隔,module,Magento_CustomerCustomAttributes
"Maximum Image Width (px)","最大影象寬度 (畫素)",module,Magento_CustomerCustomAttributes
"Maximum Image Height (px)","最大影象高度 (畫素)",module,Magento_CustomerCustomAttributes
"Input/Output Filter",輸入/輸出篩選器,module,Magento_CustomerCustomAttributes
"Minimal value",最小值,module,Magento_CustomerCustomAttributes
"Maximum value",最大值,module,Magento_CustomerCustomAttributes
"Add to Column Options",新增到列選項,module,Magento_CustomerCustomAttributes
"Select ""Yes"" to add this attribute to the list of column options in the customer grid.","選擇""是""，將此屬性新增到在客戶網格中的列選項的列表。",module,Magento_CustomerCustomAttributes
"Use in Filter Options",使用篩選器選項,module,Magento_CustomerCustomAttributes
"Select ""Yes"" to add this attribute to the list of filter options in the customer grid.","選擇""是""，將此屬性新增到在客戶網格中的列選項的列表。",module,Magento_CustomerCustomAttributes
"Use in Search Options",在搜尋選項中的使用,module,Magento_CustomerCustomAttributes
"Use in Search Option",在搜尋選項中的使用,module,Magento_CustomerCustomAttributes
"Select ""Yes"" to add this attribute to the list of search options in the customer grid.","選擇""是""，將此屬性新增到在客戶網格中的列選項的列表。",module,Magento_CustomerCustomAttributes
"Storefront Properties",前臺屬性,module,Magento_CustomerCustomAttributes
"Show on Storefront",在店面上顯示,module,Magento_CustomerCustomAttributes
"Sort Order",排序,module,Magento_CustomerCustomAttributes
"Forms to Use In",在使用窗體,module,Magento_CustomerCustomAttributes
Properties,屬性,module,Magento_CustomerCustomAttributes
"Manage Label / Options","管理標籤 / 選項",module,Magento_CustomerCustomAttributes
"Attribute Information",屬性資訊,module,Magento_CustomerCustomAttributes
"Visible to Customer",可見到客戶,module,Magento_CustomerCustomAttributes
No,否,module,Magento_CustomerCustomAttributes
Yes,是,module,Magento_CustomerCustomAttributes
"Customer Attributes",客戶屬性,module,Magento_CustomerCustomAttributes
"Edit Customer Attribute ""%1""","編輯客戶屬性""%1""",module,Magento_CustomerCustomAttributes
"New Customer Attribute",新客戶屬性,module,Magento_CustomerCustomAttributes
"This is used internally. Make sure you don't use spaces or more than %1 symbols.",這是在內部使用。確保你不要使用空格或超過1%的符號。,module,Magento_CustomerCustomAttributes
"Manage Form Types",管理窗體型別,module,Magento_CustomerCustomAttributes
"New Form Type",新的窗體型別,module,Magento_CustomerCustomAttributes
"Edit Form Type ""%1""","編輯窗體型別""%1""",module,Magento_CustomerCustomAttributes
"General Information",常規資訊,module,Magento_CustomerCustomAttributes
"-- Please Select --","-- 請選擇 --",module,Magento_CustomerCustomAttributes
"Based On",請確認網站切換。尚未儲存的所有資料將丟失,module,Magento_CustomerCustomAttributes
"Form Label",窗體標籤,module,Magento_CustomerCustomAttributes
"All Themes",所有主題,module,Magento_CustomerCustomAttributes
"For Theme",主題,module,Magento_CustomerCustomAttributes
"Store View",商店介面,module,Magento_CustomerCustomAttributes
"Form Code",表單程式碼,module,Magento_CustomerCustomAttributes
"Form Title",表單標題,module,Magento_CustomerCustomAttributes
General,常規,module,Magento_CustomerCustomAttributes
"New Fieldset",新欄位集,module,Magento_CustomerCustomAttributes
Save,儲存,module,Magento_CustomerCustomAttributes
Remove,刪除,module,Magento_CustomerCustomAttributes
Cancel,取消,module,Magento_CustomerCustomAttributes
Attributes,屬性,module,Magento_CustomerCustomAttributes
"Form Type Information",表單型別資訊,module,Magento_CustomerCustomAttributes
"Type Code",型別程式碼,module,Magento_CustomerCustomAttributes
Label,標籤,module,Magento_CustomerCustomAttributes
Theme,網站模板,module,Magento_CustomerCustomAttributes
System,系統,module,Magento_CustomerCustomAttributes
Customer,客戶,module,Magento_CustomerCustomAttributes
"Manage Customer Address Attributes",管理客戶地址屬性,module,Magento_CustomerCustomAttributes
"You cannot delete this attribute.",您不能刪除該屬性。,module,Magento_CustomerCustomAttributes
"You deleted the customer address attribute.",你刪除客戶地址屬性。,module,Magento_CustomerCustomAttributes
"We can't delete the customer address attribute right now.",我們現在無法刪除客戶地址屬性。,module,Magento_CustomerCustomAttributes
"This attribute no longer exists.",此屬性不再存在。,module,Magento_CustomerCustomAttributes
"You cannot edit this attribute.",您不能編輯此屬性。,module,Magento_CustomerCustomAttributes
"Edit Customer Address Attribute",編輯客戶地址屬性,module,Magento_CustomerCustomAttributes
"You saved the customer address attribute.",你儲存客戶地址屬性。,module,Magento_CustomerCustomAttributes
"We can't save the customer address attribute right now.",我們現在無法儲存客戶地址屬性的權利。,module,Magento_CustomerCustomAttributes
"An attribute with this code already exists.",這段程式碼的屬性已經存在。,module,Magento_CustomerCustomAttributes
"Manage Customer Attributes",管理客戶的屬性,module,Magento_CustomerCustomAttributes
"You deleted the customer attribute.",你刪除客戶屬性。,module,Magento_CustomerCustomAttributes
"The attribute no longer exists.",該屬性不再存在。,module,Magento_CustomerCustomAttributes
"Edit Customer Attribute",編輯客戶屬性,module,Magento_CustomerCustomAttributes
"You saved the customer attribute.",你儲存客戶屬性。,module,Magento_CustomerCustomAttributes
"We can't save the form type right now.",我們現在不能儲存的窗體型別。,module,Magento_CustomerCustomAttributes
"This system form type cannot be deleted.",不能刪除此係統窗體型別。,module,Magento_CustomerCustomAttributes
"The form type has been deleted.",表單型別已被刪除。,module,Magento_CustomerCustomAttributes
"We can't delete the form type right now.",我們現在不能刪除的窗體型別。,module,Magento_CustomerCustomAttributes
"Customer Address Registration",客戶地址註冊,module,Magento_CustomerCustomAttributes
"Customer Account Address",客戶帳戶地址,module,Magento_CustomerCustomAttributes
"Customer Registration",客戶註冊,module,Magento_CustomerCustomAttributes
"Customer Account Edit",客戶帳戶編輯,module,Magento_CustomerCustomAttributes
"Admin Checkout",管理簽出,module,Magento_CustomerCustomAttributes
"Use helper with defined EAV entity.",使用輔助與定義EAV實體。,module,Magento_CustomerCustomAttributes
"Length Only","Length Only",module,Magento_CustomerCustomAttributes
"An attribute code must not be more than %1 characters.","屬性程式碼不能超過 %1 個字元。",module,Magento_CustomerCustomAttributes
"Use Default Value",使用預設值,module,Magento_CustomerCustomAttributes
